UserID,Age,Gender,TotalCoursesEnrolled,EnrollmentFrequency,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,CategoryDiversity,LearningDepthIndex,TotalSpending,Cluster,SegmentName
U01931,23,Female,11,1.2222222222222223,115.52727272727272,Machine Learning,Beginner,2.562727272727273,7,1.9090909090909092,1270.8,4,Highly Engaged AI Explorers
U01932,25,Male,1,1.0,415.51,Artificial Intelligence,Intermediate,3.11,1,2.0,415.51,0,AI Beginner Learners
U01933,27,Female,2,1.0,0.0,Marketing,Intermediate,3.7800000000000002,2,2.0,0.0,8,Advanced Marketing Learners
U01934,22,Male,14,1.4,124.11,Artificial Intelligence,Advanced,3.3214285714285716,8,2.357142857142857,1737.54,4,Highly Engaged AI Explorers
U01935,33,Female,1,1.0,0.0,Programming,Intermediate,2.43,1,2.0,0.0,2,Cybersecurity Beginners
U01936,23,Male,2,1.0,0.0,Cybersecurity,Beginner,4.1850000000000005,2,1.5,0.0,2,Cybersecurity Beginners
U01937,21,Female,1,1.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,0,AI Beginner Learners
U01938,33,Female,2,1.0,245.45,Artificial Intelligence,Beginner,4.345,2,1.0,490.9,0,AI Beginner Learners
U01939,35,Male,4,1.0,104.6525,Data Science,Intermediate,2.975,4,2.0,418.61,3,Data Science Beginners
U01940,16,Female,2,1.0,138.185,Design,Advanced,3.41,2,2.5,276.37,7,Deep Design Learners
U01941,26,Female,1,1.0,89.59,Artificial Intelligence,Intermediate,2.68,1,2.0,89.59,0,AI Beginner Learners
U01942,27,Male,1,1.0,0.0,Project Management,Intermediate,3.45,1,2.0,0.0,0,AI Beginner Learners
U01943,17,Male,14,1.75,107.125,Finance,Intermediate,3.733571428571429,7,1.7857142857142858,1499.75,4,Highly Engaged AI Explorers
U01944,19,Female,2,1.0,0.0,Data Science,Beginner,3.875,2,1.5,0.0,3,Data Science Beginners
U01945,29,Female,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U01946,19,Female,1,1.0,0.0,Machine Learning,Intermediate,1.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U01947,27,Female,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U01948,33,Female,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U01949,19,Male,1,1.0,0.0,Machine Learning,Intermediate,1.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U01950,29,Male,2,1.0,0.0,Machine Learning,Advanced,1.8699999999999999,2,2.5,0.0,6,Advanced Machine Learning Learners
U01951,19,Female,3,1.0,0.0,Cybersecurity,Beginner,3.3333333333333335,2,1.3333333333333333,0.0,2,Cybersecurity Beginners
U01952,15,Female,2,2.0,0.0,Design,Advanced,1.8699999999999999,2,2.0,0.0,7,Deep Design Learners
U01953,19,Male,15,1.875,84.23,Data Science,Intermediate,3.4553333333333334,11,2.1333333333333333,1263.45,4,Highly Engaged AI Explorers
U01954,35,Male,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U01955,29,Female,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U01956,34,Male,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U01957,30,Male,1,1.0,0.0,Marketing,Advanced,4.79,1,3.0,0.0,8,Advanced Marketing Learners
U01958,16,Male,12,1.7142857142857142,131.73833333333332,Finance,Advanced,3.1658333333333335,8,2.25,1580.86,4,Highly Engaged AI Explorers
U01959,26,Female,12,1.5,112.3275,Cybersecurity,Advanced,3.0725,8,2.4166666666666665,1347.93,4,Highly Engaged AI Explorers
U01960,19,Female,1,1.0,326.02,Business,Intermediate,2.69,1,2.0,326.02,1,Business Advanced Learners
U01961,30,Male,14,2.0,65.29571428571428,Project Management,Beginner,3.02,7,1.7857142857142858,914.14,4,Highly Engaged AI Explorers
U01962,19,Male,11,1.5714285714285714,141.67181818181817,Design,Beginner,3.3654545454545457,9,1.9090909090909092,1558.3899999999999,4,Highly Engaged AI Explorers
U01963,30,Male,1,1.0,327.99,Project Management,Beginner,1.51,1,1.0,327.99,0,AI Beginner Learners
U01964,32,Male,4,1.0,69.0925,Data Science,Advanced,3.2125,4,2.25,276.37,3,Data Science Beginners
U01965,19,Female,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U01966,25,Female,4,1.0,144.0225,Artificial Intelligence,Beginner,1.88,4,1.75,576.09,0,AI Beginner Learners
U01967,27,Female,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U01968,30,Female,2,1.0,207.755,Artificial Intelligence,Beginner,3.7750000000000004,2,1.5,415.51,0,AI Beginner Learners
U01969,26,Male,1,1.0,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,248.1,0,AI Beginner Learners
U01970,16,Female,2,1.0,0.0,Digital Marketing,Advanced,3.465,2,2.0,0.0,5,Digital Marketing Learners
U01971,17,Female,1,1.0,0.0,Marketing,Advanced,4.79,1,3.0,0.0,8,Advanced Marketing Learners
U01972,18,Male,1,1.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,2,Cybersecurity Beginners
U01973,30,Male,1,1.0,0.0,Programming,Intermediate,2.43,1,2.0,0.0,2,Cybersecurity Beginners
U01974,31,Female,2,1.0,245.45,Artificial Intelligence,Advanced,4.5,2,2.0,490.9,0,AI Beginner Learners
U01975,29,Male,1,1.0,394.26,Cybersecurity,Intermediate,1.35,1,2.0,394.26,2,Cybersecurity Beginners
U01976,24,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U01977,32,Male,2,1.0,44.795,Artificial Intelligence,Advanced,2.3449999999999998,2,2.5,89.59,0,AI Beginner Learners
U01978,26,Male,1,1.0,89.59,Artificial Intelligence,Intermediate,2.68,1,2.0,89.59,0,AI Beginner Learners
U01979,25,Female,12,1.2,104.94333333333333,Business,Beginner,2.4908333333333332,8,1.8333333333333333,1259.32,4,Highly Engaged AI Explorers
U01980,15,Female,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U01981,27,Female,1,1.0,0.0,Data Science,Intermediate,3.6,1,2.0,0.0,3,Data Science Beginners
U01982,35,Female,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U01983,29,Female,1,1.0,53.86,Finance,Beginner,2.47,1,1.0,53.86,2,Cybersecurity Beginners
U01984,15,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U01985,22,Female,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U01986,29,Female,1,1.0,346.71,Project Management,Advanced,1.23,1,3.0,346.71,0,AI Beginner Learners
U01987,15,Male,13,1.4444444444444444,102.47384615384615,Business,Beginner,3.0484615384615386,10,1.6153846153846154,1332.16,4,Highly Engaged AI Explorers
U01988,17,Female,1,1.0,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,490.9,0,AI Beginner Learners
U01989,26,Female,13,1.625,63.27076923076923,Finance,Advanced,3.163846153846154,8,2.076923076923077,822.52,4,Highly Engaged AI Explorers
U01990,16,Male,2,1.0,0.0,Business,Advanced,3.07,2,2.0,0.0,1,Business Advanced Learners
U01991,16,Female,3,1.5,121.30333333333333,Business,Advanced,1.8366666666666667,3,2.6666666666666665,363.90999999999997,1,Business Advanced Learners
U01992,18,Male,2,1.0,173.355,Project Management,Advanced,2.34,1,2.5,346.71,0,AI Beginner Learners
U01993,23,Female,14,1.5555555555555556,90.215,Finance,Beginner,2.9014285714285712,8,1.7142857142857142,1263.01,4,Highly Engaged AI Explorers
U01994,20,Female,11,1.2222222222222223,108.91545454545454,Artificial Intelligence,Beginner,3.241818181818182,8,1.8181818181818181,1198.07,4,Highly Engaged AI Explorers
U01995,35,Female,1,1.0,0.0,Machine Learning,Advanced,1.81,1,3.0,0.0,6,Advanced Machine Learning Learners
U01996,29,Female,1,1.0,394.26,Cybersecurity,Intermediate,1.35,1,2.0,394.26,2,Cybersecurity Beginners
U01997,16,Male,1,1.0,346.71,Project Management,Advanced,1.23,1,3.0,346.71,0,AI Beginner Learners
U01998,23,Male,15,1.875,105.80866666666667,Cybersecurity,Intermediate,2.9013333333333335,10,2.0,1587.13,4,Highly Engaged AI Explorers
U01999,17,Female,2,1.0,453.205,Artificial Intelligence,Beginner,3.83,1,1.5,906.41,0,AI Beginner Learners
U02000,32,Male,2,1.0,28.66,Design,Advanced,3.13,2,3.0,57.32,7,Deep Design Learners
U02001,30,Male,1,1.0,0.0,Machine Learning,Advanced,1.81,1,3.0,0.0,6,Advanced Machine Learning Learners
U02002,23,Female,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02003,31,Male,4,1.0,122.725,Artificial Intelligence,Advanced,3.4,4,2.5,490.9,0,AI Beginner Learners
U02004,27,Male,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02005,27,Male,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U02006,34,Male,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02007,25,Female,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U02008,25,Male,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02009,34,Male,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U02010,31,Male,14,1.5555555555555556,134.32285714285715,Digital Marketing,Beginner,3.4785714285714286,9,1.7857142857142858,1880.52,4,Highly Engaged AI Explorers
U02011,27,Male,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U02012,17,Female,1,1.0,37.89,Web Development,Advanced,1.3,1,3.0,37.89,9,Advanced Web Development Learners
U02013,29,Female,2,1.0,0.0,Artificial Intelligence,Advanced,4.045,2,2.0,0.0,0,AI Beginner Learners
U02014,23,Female,3,1.0,18.213333333333335,Cybersecurity,Beginner,3.766666666666667,3,1.6666666666666667,54.64,2,Cybersecurity Beginners
U02015,30,Male,14,1.75,86.36785714285715,Cybersecurity,Beginner,3.267142857142857,9,1.7857142857142858,1209.15,4,Highly Engaged AI Explorers
U02016,25,Male,1,1.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,0,AI Beginner Learners
U02017,22,Female,2,1.0,26.93,Finance,Beginner,3.16,2,1.0,53.86,2,Cybersecurity Beginners
U02018,35,Male,1,1.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,2,Cybersecurity Beginners
U02019,25,Female,3,1.0,89.90333333333332,Web Development,Advanced,3.736666666666667,2,2.3333333333333335,269.71,9,Advanced Web Development Learners
U02020,18,Male,1,1.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,6,Advanced Machine Learning Learners
U02021,25,Female,1,1.0,0.0,Cybersecurity,Advanced,2.38,1,3.0,0.0,2,Cybersecurity Beginners
U02022,27,Female,11,1.5714285714285714,87.11727272727272,Programming,Beginner,2.5536363636363637,8,1.8181818181818181,958.29,4,Highly Engaged AI Explorers
U02023,31,Female,2,1.0,0.0,Programming,Beginner,3.165,2,1.5,0.0,2,Cybersecurity Beginners
U02024,24,Female,2,1.0,0.0,Business,Advanced,3.22,2,2.0,0.0,1,Business Advanced Learners
U02025,21,Male,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U02026,19,Female,1,1.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,6,Advanced Machine Learning Learners
U02027,28,Male,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U02028,35,Female,2,1.0,0.0,Design,Advanced,2.6399999999999997,2,3.0,0.0,7,Deep Design Learners
U02029,28,Male,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02030,28,Female,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U02031,20,Male,2,1.0,59.52,Finance,Beginner,1.94,2,1.5,119.04,2,Cybersecurity Beginners
U02032,17,Male,2,1.0,0.0,Project Management,Advanced,3.06,2,2.5,0.0,0,AI Beginner Learners
U02033,25,Male,1,1.0,0.0,Marketing,Advanced,2.98,1,3.0,0.0,8,Advanced Marketing Learners
U02034,31,Female,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U02035,32,Male,15,1.5,102.12866666666667,Business,Advanced,2.872,9,2.1333333333333333,1531.93,4,Highly Engaged AI Explorers
U02036,26,Male,2,1.0,44.795,Artificial Intelligence,Advanced,2.245,2,2.5,89.59,0,AI Beginner Learners
U02037,18,Female,2,1.0,163.995,Finance,Beginner,2.8049999999999997,2,1.5,327.99,2,Cybersecurity Beginners
U02038,32,Female,11,1.8333333333333333,47.26818181818182,Project Management,Advanced,3.689090909090909,9,2.1818181818181817,519.95,4,Highly Engaged AI Explorers
U02039,29,Male,13,1.625,145.64538461538461,Artificial Intelligence,Beginner,3.3876923076923076,10,1.6923076923076923,1893.39,4,Highly Engaged AI Explorers
U02040,30,Male,1,1.0,0.0,Data Science,Intermediate,3.6,1,2.0,0.0,3,Data Science Beginners
U02041,34,Male,3,1.5,12.63,Design,Advanced,2.54,3,2.3333333333333335,37.89,7,Deep Design Learners
U02042,32,Female,1,1.0,0.0,Project Management,Intermediate,3.45,1,2.0,0.0,0,AI Beginner Learners
U02043,23,Female,1,1.0,0.0,Business,Advanced,3.15,1,3.0,0.0,1,Business Advanced Learners
U02044,24,Female,2,1.0,0.0,Cybersecurity,Beginner,3.89,2,1.5,0.0,2,Cybersecurity Beginners
U02045,28,Female,1,1.0,0.78,Machine Learning,Advanced,3.89,1,3.0,0.78,6,Advanced Machine Learning Learners
U02046,17,Male,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U02047,18,Female,1,1.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,0,AI Beginner Learners
U02048,19,Female,1,1.0,89.59,Artificial Intelligence,Intermediate,2.68,1,2.0,89.59,0,AI Beginner Learners
U02049,22,Male,1,1.0,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,248.1,0,AI Beginner Learners
U02050,28,Male,3,1.5,0.0,Data Science,Beginner,2.6633333333333336,3,1.0,0.0,3,Data Science Beginners
U02051,31,Female,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02052,21,Male,2,1.0,386.485,Business,Advanced,2.8,1,2.0,772.97,1,Business Advanced Learners
U02053,19,Female,1,1.0,0.0,Business,Advanced,2.0,1,3.0,0.0,1,Business Advanced Learners
U02054,23,Male,2,2.0,0.0,Programming,Beginner,2.3150000000000004,2,1.5,0.0,2,Cybersecurity Beginners
U02055,33,Female,14,1.4,139.91571428571427,Business,Advanced,3.125,9,2.0,1958.82,4,Highly Engaged AI Explorers
U02056,35,Female,1,1.0,0.0,Finance,Advanced,1.59,1,3.0,0.0,2,Cybersecurity Beginners
U02057,16,Male,2,1.0,0.0,Artificial Intelligence,Beginner,2.775,2,1.5,0.0,0,AI Beginner Learners
U02058,16,Male,13,1.625,96.42846153846153,Artificial Intelligence,Beginner,3.017692307692308,8,1.6923076923076923,1253.57,4,Highly Engaged AI Explorers
U02059,20,Female,1,1.0,0.0,Marketing,Advanced,2.98,1,3.0,0.0,8,Advanced Marketing Learners
U02060,31,Female,3,1.5,0.0,Data Science,Advanced,3.2099999999999995,2,2.0,0.0,3,Data Science Beginners
U02061,25,Female,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U02062,35,Male,1,1.0,0.0,Cybersecurity,Advanced,2.38,1,3.0,0.0,2,Cybersecurity Beginners
U02063,26,Male,2,2.0,18.945,Design,Advanced,1.4100000000000001,2,3.0,37.89,7,Deep Design Learners
U02064,35,Male,15,1.3636363636363635,137.86666666666667,Artificial Intelligence,Beginner,3.108,10,1.8666666666666667,2068.0,4,Highly Engaged AI Explorers
U02065,20,Male,2,1.0,0.0,Cybersecurity,Advanced,2.195,2,3.0,0.0,2,Cybersecurity Beginners
U02066,18,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02067,26,Female,1,1.0,0.0,Data Science,Intermediate,3.6,1,2.0,0.0,3,Data Science Beginners
U02068,15,Male,13,1.625,94.86615384615385,Programming,Beginner,3.433076923076923,7,1.5384615384615385,1233.26,4,Highly Engaged AI Explorers
U02069,18,Male,1,1.0,0.0,Data Science,Intermediate,3.6,1,2.0,0.0,3,Data Science Beginners
U02070,31,Female,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02071,24,Male,13,1.4444444444444444,69.73153846153846,Artificial Intelligence,Intermediate,3.3,8,1.9230769230769231,906.51,4,Highly Engaged AI Explorers
U02072,16,Male,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U02073,19,Female,2,1.0,18.945,Data Science,Advanced,2.45,2,2.5,37.89,3,Data Science Beginners
U02074,27,Female,14,2.0,120.84,Data Science,Beginner,2.7935714285714286,9,1.9285714285714286,1691.76,4,Highly Engaged AI Explorers
U02075,26,Male,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U02076,24,Female,1,1.0,0.0,Design,Advanced,2.61,1,3.0,0.0,7,Deep Design Learners
U02077,24,Male,14,1.75,61.19857142857143,Web Development,Beginner,3.0635714285714286,10,1.9285714285714286,856.78,4,Highly Engaged AI Explorers
U02078,34,Female,2,1.0,171.185,Business,Advanced,3.35,2,2.0,342.37,1,Business Advanced Learners
U02079,29,Female,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02080,33,Male,2,1.0,416.755,Artificial Intelligence,Beginner,4.695,2,1.5,833.51,0,AI Beginner Learners
U02081,19,Female,2,1.0,59.52,Design,Advanced,2.135,2,2.5,119.04,7,Deep Design Learners
U02082,26,Female,1,1.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,9,Advanced Web Development Learners
U02083,27,Female,2,1.0,243.96,Business,Advanced,2.92,2,2.0,487.92,1,Business Advanced Learners
U02084,21,Female,3,1.0,0.26,Machine Learning,Intermediate,3.476666666666667,3,2.3333333333333335,0.78,6,Advanced Machine Learning Learners
U02085,22,Female,1,1.0,0.0,Design,Advanced,1.52,1,3.0,0.0,7,Deep Design Learners
U02086,30,Male,2,1.0,171.305,Data Science,Intermediate,4.22,2,2.0,342.61,3,Data Science Beginners
U02087,28,Female,1,1.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,0,AI Beginner Learners
U02088,18,Female,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02089,16,Female,1,1.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,0,AI Beginner Learners
U02090,22,Female,1,1.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,3,Data Science Beginners
U02091,27,Male,3,1.0,12.63,Cybersecurity,Advanced,1.4466666666666665,3,2.0,37.89,2,Cybersecurity Beginners
U02092,25,Female,1,1.0,89.59,Artificial Intelligence,Intermediate,2.68,1,2.0,89.59,0,AI Beginner Learners
U02093,18,Male,2,1.0,124.05,Artificial Intelligence,Beginner,2.8200000000000003,2,1.0,248.1,0,AI Beginner Learners
U02094,24,Female,11,1.0,35.841818181818184,Cybersecurity,Beginner,3.0090909090909093,9,1.5454545454545454,394.26,2,Cybersecurity Beginners
U02095,32,Female,1,1.0,119.04,Finance,Intermediate,2.75,1,2.0,119.04,2,Cybersecurity Beginners
U02096,31,Male,13,2.1666666666666665,62.72615384615385,Machine Learning,Intermediate,3.646153846153846,9,2.230769230769231,815.44,4,Highly Engaged AI Explorers
U02097,15,Female,2,1.0,163.995,Design,Beginner,3.01,2,1.0,327.99,7,Deep Design Learners
U02098,25,Male,13,1.4444444444444444,87.51692307692308,Business,Advanced,2.5907692307692307,8,2.1538461538461537,1137.72,4,Highly Engaged AI Explorers
U02099,21,Female,1,1.0,394.26,Cybersecurity,Intermediate,1.35,1,2.0,394.26,2,Cybersecurity Beginners
U02100,15,Female,1,1.0,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,248.1,0,AI Beginner Learners
U02101,27,Male,1,1.0,37.89,Web Development,Advanced,1.3,1,3.0,37.89,9,Advanced Web Development Learners
U02102,20,Female,3,1.0,0.0,Cybersecurity,Intermediate,3.546666666666667,3,2.3333333333333335,0.0,2,Cybersecurity Beginners
U02103,33,Male,3,1.0,157.42666666666665,Programming,Beginner,4.076666666666667,2,1.0,472.28,2,Cybersecurity Beginners
U02104,15,Male,1,1.0,0.0,Data Science,Intermediate,3.6,1,2.0,0.0,3,Data Science Beginners
U02105,32,Female,1,1.0,394.26,Cybersecurity,Intermediate,1.35,1,2.0,394.26,2,Cybersecurity Beginners
U02106,28,Female,1,1.0,0.0,Cybersecurity,Advanced,2.38,1,3.0,0.0,2,Cybersecurity Beginners
U02107,31,Male,2,1.0,0.0,Artificial Intelligence,Advanced,2.615,2,2.0,0.0,0,AI Beginner Learners
U02108,27,Female,1,1.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,6,Advanced Machine Learning Learners
U02109,23,Male,1,1.0,0.0,Web Development,Advanced,2.67,1,3.0,0.0,9,Advanced Web Development Learners
U02110,25,Male,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U02111,21,Male,1,1.0,0.0,Cybersecurity,Intermediate,3.93,1,2.0,0.0,2,Cybersecurity Beginners
U02112,22,Female,2,1.0,0.0,Data Science,Beginner,4.165,2,1.0,0.0,3,Data Science Beginners
U02113,28,Female,2,1.0,163.995,Project Management,Beginner,2.48,1,1.5,327.99,0,AI Beginner Learners
U02114,32,Male,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U02115,18,Male,1,1.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,6,Advanced Machine Learning Learners
U02116,32,Female,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02117,31,Male,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U02118,27,Male,1,1.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,2,Cybersecurity Beginners
U02119,24,Female,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02120,19,Male,2,1.0,44.795,Artificial Intelligence,Intermediate,2.295,2,2.0,89.59,0,AI Beginner Learners
U02121,16,Female,1,1.0,415.51,Artificial Intelligence,Intermediate,3.11,1,2.0,415.51,0,AI Beginner Learners
U02122,32,Female,2,1.0,0.0,Design,Advanced,4.5649999999999995,2,2.0,0.0,7,Deep Design Learners
U02123,32,Male,2,1.0,207.755,Artificial Intelligence,Intermediate,3.6049999999999995,2,2.0,415.51,0,AI Beginner Learners
U02124,15,Female,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
